date_reg,type,maker,model,colour,fuel,state
2025-04-24,window_van,TOYOTA,VOXY,white,petrol,W.P. Kuala Lumpur
2025-04-24,window_van,TOYOTA,VOXY,silver,petrol,Rakan Niaga
2025-04-24,window_van,TOYOTA,VOXY,black,petrol,W.P. Kuala Lumpur
2025-04-24,window_van,TOYOTA,VOXY,black,petrol,Perak
2025-04-24,window_van,TOYOTA,VOXY,black,petrol,Rakan Niaga
2025-04-24,window_van,TOYOTA,VOXY,green,petrol,Rakan Niaga
2025-04-24,window_van,TOYOTA,VOXY,white,petrol,Rakan Niaga
2025-04-24,motokar,TOYOTA,YARIS,red,petrol,Rakan Niaga
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,Rakan Niaga
2025-04-24,motokar,TOYOTA,YARIS,silver,petrol,W.P. Kuala Lumpur
2025-04-24,motokar,TOYOTA,YARIS,silver,petrol,Rakan Niaga
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,Johor
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,W.P. Kuala Lumpur
2025-04-24,motokar,VOLKSWAGEN,ARTEON,blue,petrol,Rakan Niaga
2025-04-24,motokar,VOLKSWAGEN,ARTEON,grey,petrol,Perak
2025-04-24,jip,VOLKSWAGEN,TIGUAN,white,petrol,Kedah
2025-04-24,jip,VOLKSWAGEN,TIGUAN,blue,petrol,Rakan Niaga
2025-04-24,jip,VOLKSWAGEN,TIGUAN,grey,petrol,Rakan Niaga
2025-04-24,jip,VOLKSWAGEN,TIGUAN,black,petrol,W.P. Kuala Lumpur
2025-04-24,jip,VOLKSWAGEN,TIGUAN,silver,petrol,W.P. Kuala Lumpur
2025-04-24,jip,VOLKSWAGEN,TIGUAN,blue,petrol,W.P. Kuala Lumpur
2025-04-24,jip,VOLKSWAGEN,TOUAREG,grey,petrol,Selangor
2025-04-24,jip,VOLVO,C40,white,electric,Rakan Niaga
2025-04-24,jip,VOLVO,XC90,grey,hybrid_petrol,Pulau Pinang
2025-04-24,jip,VOLVO,XC90,white,hybrid_petrol,W.P. Kuala Lumpur
2025-04-24,jip,VOLVO,XC90,black,hybrid_petrol,W.P. Kuala Lumpur
2025-04-24,jip,XPENG,G6,grey,electric,Rakan Niaga
2025-04-24,jip,XPENG,G6,black,electric,Rakan Niaga
2025-04-24,jip,XPENG,G6,silver,electric,Rakan Niaga
2025-04-24,jip,XPENG,G6,white,electric,Rakan Niaga
2025-04-24,jip,XPENG,G6,grey,electric,Johor
2025-04-24,window_van,XPENG,X9,white,electric,Rakan Niaga
2025-04-24,window_van,XPENG,X9,silver,electric,Rakan Niaga
2025-04-24,window_van,XPENG,X9,white,electric,Pulau Pinang
2025-04-24,window_van,XPENG,X9,black,electric,Pulau Pinang
2025-04-24,window_van,ZEEKR,009,white,electric,Rakan Niaga
2025-04-24,window_van,ZEEKR,009,blue,electric,Rakan Niaga
2025-04-24,window_van,ZEEKR,009,black,electric,Rakan Niaga
2025-04-24,jip,ZEEKR,X,beige,electric,Rakan Niaga
2025-04-25,motokar,AUDI,A8,grey,petrol,W.P. Kuala Lumpur
2025-04-25,jip,AUDI,Q8,grey,electric,Rakan Niaga
2025-04-25,motokar,AUDI,RS6,grey,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,AUDI,S3,purple,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,BMW,3 SERIES,grey,petrol,Rakan Niaga
2025-04-25,motokar,BMW,3 SERIES,black,petrol,Rakan Niaga
2025-04-25,motokar,BMW,3 SERIES,grey,petrol,Selangor
2025-04-25,motokar,BMW,3 SERIES,white,petrol,Rakan Niaga
2025-04-25,motokar,BMW,3 SERIES,black,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,BMW,3 SERIES,white,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,BMW,4 SERIES,green,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,BMW,5 SERIES,white,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,BMW,5 SERIES,blue,petrol,Rakan Niaga
2025-04-25,motokar,BMW,5 SERIES,black,hybrid_petrol,Johor
2025-04-25,motokar,BMW,5 SERIES,grey,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,BMW,7 SERIES,black,hybrid_petrol,W.P. Kuala Lumpur
2025-04-25,jip,BMW,X1,white,petrol,Rakan Niaga
2025-04-25,jip,BMW,X1,silver,petrol,Rakan Niaga
2025-04-25,jip,BMW,X1,black,petrol,Rakan Niaga
2025-04-25,jip,BMW,X1,white,petrol,W.P. Kuala Lumpur
2025-04-25,jip,BMW,X1,green,petrol,Rakan Niaga
2025-04-25,jip,BMW,X1,white,petrol,Johor
2025-04-25,jip,BMW,X1,silver,petrol,Sabah
2025-04-25,jip,BMW,X3,white,diesel,Johor
2025-04-25,jip,BMW,X3,white,petrol,Rakan Niaga
2025-04-25,jip,BMW,X4,white,petrol,W.P. Kuala Lumpur
2025-04-25,jip,BMW,X5,black,petrol,W.P. Kuala Lumpur
2025-04-25,jip,BMW,X5,black,petrol,Rakan Niaga
2025-04-25,jip,BMW,X6,white,petrol,Pulau Pinang
2025-04-25,jip,BMW,X7,white,petrol,Rakan Niaga
2025-04-25,motokar,BMW,I7,grey,electric,W.P. Kuala Lumpur
2025-04-25,jip,BMW,IX,white,electric,Sarawak
2025-04-25,jip,BMW,IX,grey,electric,Rakan Niaga
2025-04-25,jip,BMW,IX1,black,electric,Rakan Niaga
2025-04-25,jip,BMW,IX1,blue,electric,Rakan Niaga
2025-04-25,jip,BMW,IX2,grey,electric,Rakan Niaga
2025-04-25,jip,BYD,ATTO 3,white,electric,Rakan Niaga
2025-04-25,jip,BYD,ATTO 3,black,electric,Rakan Niaga
2025-04-25,jip,BYD,ATTO 3,grey,electric,Rakan Niaga
2025-04-25,jip,BYD,ATTO 3,grey,electric,Sabah
2025-04-25,jip,BYD,ATTO 3,grey,electric,Johor
2025-04-25,jip,BYD,ATTO 3,black,electric,Sabah
2025-04-25,jip,BYD,ATTO 3,grey,electric,Selangor
2025-04-25,jip,BYD,ATTO 3,black,electric,W.P. Kuala Lumpur
2025-04-25,motokar,BYD,DOLPHIN,pink,electric,Rakan Niaga
2025-04-25,motokar,BYD,DOLPHIN,blue,electric,Rakan Niaga
2025-04-25,motokar,BYD,DOLPHIN,white,electric,Rakan Niaga
2025-04-25,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2025-04-25,motokar_pelbagai_utiliti,BYD,M6,white,electric,Rakan Niaga
2025-04-25,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2025-04-25,motokar_pelbagai_utiliti,BYD,M6,black,electric,Rakan Niaga
2025-04-25,motokar_pelbagai_utiliti,BYD,M6,white,electric,W.P. Kuala Lumpur
2025-04-25,motokar,BYD,SEAL,blue,electric,Rakan Niaga
2025-04-25,motokar,BYD,SEAL,white,electric,W.P. Kuala Lumpur
2025-04-25,motokar,BYD,SEAL,blue,electric,W.P. Kuala Lumpur
2025-04-25,motokar,BYD,SEAL,white,electric,Rakan Niaga
2025-04-25,motokar,BYD,SEAL,grey,electric,W.P. Kuala Lumpur
2025-04-25,jip,BYD,SEALION,grey,electric,Rakan Niaga
2025-04-25,jip,BYD,SEALION,black,electric,Rakan Niaga
2025-04-25,jip,BYD,SEALION,white,electric,Rakan Niaga
2025-04-25,window_van,CAM,KINGO,white,greendiesel,W.P. Kuala Lumpur
2025-04-25,window_van,CAM,KINGO,blue,greendiesel,Pulau Pinang
2025-04-25,jip,CHERY,JAECOO J7,silver,petrol,Rakan Niaga
2025-04-25,jip,CHERY,JAECOO J7,green,petrol,Rakan Niaga
2025-04-25,jip,CHERY,JAECOO J7,black,petrol,Rakan Niaga
2025-04-25,jip,CHERY,JAECOO J7,black,hybrid_petrol,Rakan Niaga
2025-04-25,jip,CHERY,JAECOO J7,black,petrol,W.P. Kuala Lumpur
2025-04-25,jip,CHERY,JAECOO J7,silver,petrol,W.P. Kuala Lumpur
2025-04-25,jip,CHERY,JAECOO J7,silver,petrol,Johor
2025-04-25,jip,CHERY,JAECOO J7,black,petrol,Johor
2025-04-25,jip,CHERY,JAECOO J7,white,petrol,Rakan Niaga
2025-04-25,jip,CHERY,JAECOO J7,green,petrol,Johor
2025-04-25,jip,CHERY,JAECOO J7,silver,petrol,Melaka
2025-04-25,jip,CHERY,JAECOO J7,silver,petrol,Selangor
2025-04-25,jip,CHERY,JAECOO J7,white,hybrid_petrol,Rakan Niaga
2025-04-25,jip,CHERY,JAECOO J7,black,petrol,Negeri Sembilan
2025-04-25,jip,CHERY,OMODA 5,grey,petrol,Rakan Niaga
2025-04-25,jip,CHERY,OMODA 5,white,petrol,Rakan Niaga
2025-04-25,jip,CHERY,OMODA 5,white,petrol,Selangor
2025-04-25,jip,CHERY,OMODA 5,grey,petrol,Selangor
2025-04-25,jip,CHERY,OMODA 5,grey,petrol,W.P. Kuala Lumpur
2025-04-25,jip,CHERY,OMODA 5,black,petrol,Rakan Niaga
2025-04-25,jip,CHERY,OMODA 5,grey,petrol,Sarawak
2025-04-25,jip,CHERY,OMODA 5,black,petrol,Selangor
2025-04-25,jip,CHERY,OMODA 5,red,petrol,Rakan Niaga
2025-04-25,jip,CHERY,OMODA 9,grey,petrol,W.P. Kuala Lumpur
2025-04-25,jip,CHERY,OMODA 9,grey,petrol,Rakan Niaga
2025-04-25,jip,CHERY,OMODA 9,white,petrol,Rakan Niaga
2025-04-25,jip,CHERY,OMODA 9,white,petrol,W.P. Kuala Lumpur
2025-04-25,jip,CHERY,OMODA 9,black,petrol,Rakan Niaga
2025-04-25,jip,CHERY,OMODA 9,white,petrol,Johor
2025-04-25,jip,CHERY,OMODA 9,black,petrol,Johor
2025-04-25,jip,CHERY,OMODA 9,white,petrol,Perak
2025-04-25,jip,CHERY,OMODA 9,black,petrol,W.P. Kuala Lumpur
2025-04-25,jip,CHERY,OMODA 9,black,petrol,Selangor
2025-04-25,jip,CHERY,OMODA 9,grey,petrol,Johor
2025-04-25,jip,CHERY,TIGGO,white,petrol,Rakan Niaga
2025-04-25,jip,CHERY,TIGGO,grey,petrol,Rakan Niaga
2025-04-25,jip,CHERY,TIGGO,black,petrol,Rakan Niaga
2025-04-25,jip,CHERY,TIGGO,black,petrol,Johor
2025-04-25,jip,CHERY,TIGGO,grey,petrol,Melaka
2025-04-25,jip,CHERY,TIGGO,black,petrol,Sabah
2025-04-25,jip,CHERY,TIGGO,grey,petrol,Sarawak
2025-04-25,jip,CHERY,TIGGO,black,petrol,Perlis
2025-04-25,jip,CHERY,TIGGO,black,petrol,W.P. Kuala Lumpur
2025-04-25,window_van,DAIHATSU,MOVE CANBUS,white,petrol,Sarawak
2025-04-25,pick_up,DAIMLER,VIGUS,black,greendiesel,Selangor
2025-04-25,window_van,DENZA,D9 ADVANCED,black,electric,Rakan Niaga
2025-04-25,jip,DENZA,D9 ADVANCED,blue,electric,W.P. Kuala Lumpur
2025-04-25,window_van,DENZA,D9 ADVANCED,white,electric,W.P. Kuala Lumpur
2025-04-25,window_van,DENZA,D9 ADVANCED,white,electric,Rakan Niaga
2025-04-25,window_van,DENZA,D9 ADVANCED,blue,electric,Rakan Niaga
2025-04-25,jip,DENZA,D9 ADVANCED,white,electric,Rakan Niaga
2025-04-25,window_van,DENZA,D9 ADVANCED,black,electric,W.P. Kuala Lumpur
2025-04-25,window_van,DENZA,D9 PREMIUM,blue,electric,Selangor
2025-04-25,jip,DENZA,D9 PREMIUM,black,electric,Rakan Niaga
2025-04-25,motokar,DONG FENG,BOX E3,blue,electric,Pulau Pinang
2025-04-25,motokar,DONG FENG,BOX E3,purple,electric,Pulau Pinang
2025-04-25,motokar,FERRARI,296,yellow,hybrid_petrol,W.P. Kuala Lumpur
2025-04-25,jip,FERRARI,PUROSANGUE,red,petrol,W.P. Kuala Lumpur
2025-04-25,jip,FORD,EVEREST,black,greendiesel,Sabah
2025-04-25,pick_up,FORD,RANGER,orange,greendiesel,Rakan Niaga
2025-04-25,pick_up,FORD,RANGER,white,greendiesel,Sabah
2025-04-25,pick_up,FORD,RANGER,black,petrol,Rakan Niaga
2025-04-25,pick_up,FORD,RANGER,grey,petrol,Rakan Niaga
2025-04-25,pick_up,FORD,RANGER,black,greendiesel,Rakan Niaga
2025-04-25,pick_up,FORD,RANGER,grey,greendiesel,Rakan Niaga
2025-04-25,pick_up,FORD,RANGER,brown,greendiesel,W.P. Kuala Lumpur
2025-04-25,pick_up,FORD,RANGER,white,greendiesel,Rakan Niaga
2025-04-25,pick_up,FORD,RANGER,brown,greendiesel,Rakan Niaga
2025-04-25,pick_up,FORD,RANGER,grey,greendiesel,W.P. Kuala Lumpur
2025-04-25,window_van,FOTON,VIEW,white,greendiesel,Sabah
2025-04-25,jip,GAC,GS3,black,petrol,Selangor
2025-04-25,jip,GAC,GS3,white,petrol,Rakan Niaga
2025-04-25,jip,GAC,GS3,grey,petrol,Rakan Niaga
2025-04-25,jip,GREAT WALL,HAVAL H6,grey,hybrid_petrol,Rakan Niaga
2025-04-25,jip,GREAT WALL,HAVAL H6,green,hybrid_petrol,Rakan Niaga
2025-04-25,jip,GREAT WALL,HAVAL H6,silver,hybrid_petrol,Rakan Niaga
2025-04-25,jip,GREAT WALL,HAVAL H6,black,hybrid_petrol,Rakan Niaga
2025-04-25,jip,GREAT WALL,HAVAL H6,white,hybrid_petrol,Rakan Niaga
2025-04-25,jip,GREAT WALL,HAVAL H6,green,hybrid_petrol,W.P. Kuala Lumpur
2025-04-25,jip,GREAT WALL,HAVAL H6,silver,hybrid_petrol,Selangor
2025-04-25,jip,GREAT WALL,HAVAL H6,silver,hybrid_petrol,W.P. Kuala Lumpur
2025-04-25,motokar,GREAT WALL,ORA,purple,electric,Rakan Niaga
2025-04-25,motokar,GREAT WALL,ORA,red,electric,Rakan Niaga
2025-04-25,motokar,GREAT WALL,ORA,white,electric,Rakan Niaga
2025-04-25,jip,GREAT WALL,TANK 300,black,petrol,Perak
2025-04-25,jip,GREAT WALL,TANK 300,black,petrol,Rakan Niaga
2025-04-25,jip,GREAT WALL,TANK 300,black,petrol,Pulau Pinang
2025-04-25,jip,GREAT WALL,TANK 500,black,petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,blue,petrol,Johor
2025-04-25,jip,HONDA,CR-V,white,hybrid_petrol,Sarawak
2025-04-25,jip,HONDA,CR-V,white,petrol,Pahang
2025-04-25,jip,HONDA,CR-V,blue,petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,grey,petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,grey,hybrid_petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,silver,hybrid_petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,grey,hybrid_petrol,Selangor
2025-04-25,jip,HONDA,CR-V,red,petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,red,petrol,Perak
2025-04-25,jip,HONDA,CR-V,white,hybrid_petrol,W.P. Kuala Lumpur
2025-04-25,jip,HONDA,CR-V,red,hybrid_petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,white,petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,red,petrol,Negeri Sembilan
2025-04-25,jip,HONDA,CR-V,blue,hybrid_petrol,Rakan Niaga
2025-04-25,jip,HONDA,CR-V,blue,hybrid_petrol,Negeri Sembilan
2025-04-25,jip,HONDA,CR-V,grey,petrol,Johor
2025-04-25,jip,HONDA,CR-V,blue,hybrid_petrol,Johor
2025-04-25,jip,HONDA,CR-V,silver,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,red,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,white,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,grey,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,orange,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,black,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,white,hybrid_petrol,Selangor
2025-04-25,motokar,HONDA,CITY,grey,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,CITY,silver,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,CITY,orange,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,orange,hybrid_petrol,Negeri Sembilan
2025-04-25,motokar,HONDA,CITY,white,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,silver,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CITY,grey,petrol,Johor
2025-04-25,motokar,HONDA,CITY,white,hybrid_petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,CITY,red,hybrid_petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Pulau Pinang
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CIVIC,red,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Perlis
2025-04-25,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Selangor
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Sarawak
2025-04-25,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Perak
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Melaka
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Selangor
2025-04-25,motokar,HONDA,FIT,blue,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,FIT,black,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,white,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,red,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,black,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,grey,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,grey,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,HR-V,black,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,silver,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,black,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,HR-V,white,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,HR-V,white,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,black,petrol,Melaka
2025-04-25,motokar,HONDA,HR-V,silver,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,red,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,grey,hybrid_petrol,Rakan Niaga
2025-04-25,motokar,HONDA,HR-V,grey,petrol,Melaka
2025-04-25,motokar,HONDA,HR-V,grey,petrol,Pahang
2025-04-25,motokar,HONDA,HR-V,red,petrol,W.P. Kuala Lumpur
2025-04-25,window_van,HONDA,N-BOX,black,petrol,W.P. Kuala Lumpur
2025-04-25,window_van,HONDA,N-BOX,white,petrol,Rakan Niaga
2025-04-25,window_van,HONDA,STEPWGN,white,petrol,Rakan Niaga
2025-04-25,window_van,HONDA,STEPWGN,black,petrol,Rakan Niaga
2025-04-25,window_van,HONDA,STEPWGN,purple,petrol,W.P. Kuala Lumpur
2025-04-25,window_van,HONDA,STEPWGN,black,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,WR-V,silver,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,WR-V,black,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,WR-V,silver,petrol,Perak
2025-04-25,motokar,HONDA,WR-V,grey,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,WR-V,black,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,WR-V,red,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,HONDA,WR-V,white,petrol,Rakan Niaga
2025-04-25,motokar,HONDA,WR-V,red,petrol,Rakan Niaga
2025-04-25,jip,HYUNDAI,IONIQ 5,blue,electric,W.P. Kuala Lumpur
2025-04-25,jip,HYUNDAI,IONIQ 5,grey,electric,Pulau Pinang
2025-04-25,jip,HYUNDAI,SANTA FE,grey,hybrid_petrol,Pulau Pinang
2025-04-25,pick_up,ISUZU,D-MAX,orange,greendiesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,blue,greendiesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,black,greendiesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,black,diesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,silver,greendiesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,silver,greendiesel,Sarawak
2025-04-25,pick_up,ISUZU,D-MAX,white,greendiesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,grey,greendiesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,black,greendiesel,Pahang
2025-04-25,pick_up,ISUZU,D-MAX,blue,diesel,Rakan Niaga
2025-04-25,pick_up,ISUZU,D-MAX,white,greendiesel,Sabah
2025-04-25,pick_up,ISUZU,D-MAX,white,greendiesel,Melaka
2025-04-25,pick_up,ISUZU,D-MAX,black,greendiesel,W.P. Kuala Lumpur
2025-04-25,pick_up,JAC,T9,white,diesel,Perak
2025-04-25,jip,JETOUR,DASHING,grey,petrol,Perak
2025-04-25,jip,JETOUR,DASHING,red,petrol,Perak
2025-04-25,jip,JETOUR,DASHING,black,petrol,Perak
2025-04-25,jip,JETOUR,DASHING,red,petrol,Rakan Niaga
2025-04-25,jip,JETOUR,DASHING,white,petrol,Pulau Pinang
2025-04-25,jip,JETOUR,DASHING,white,petrol,Rakan Niaga
2025-04-25,jip,JETOUR,DASHING,green,petrol,Rakan Niaga
2025-04-25,jip,JETOUR,DASHING,white,petrol,Perak
2025-04-25,window_van,KIA,CARNIVAL,black,diesel,W.P. Kuala Lumpur
2025-04-25,jip,KIA,SPORTAGE,grey,petrol,Rakan Niaga
2025-04-25,jip,KIA,SPORTAGE,white,petrol,Rakan Niaga
2025-04-25,jip,KIA,SPORTAGE,blue,petrol,Rakan Niaga
2025-04-25,jip,LAMBORGHINI,URUS,black,petrol,Pulau Pinang
2025-04-25,jip,LAND ROVER,DEFENDER,black,diesel,W.P. Kuala Lumpur
2025-04-25,jip,LAND ROVER,DEFENDER,green,petrol,Selangor
2025-04-25,jip,LAND ROVER,DEFENDER,white,petrol,W.P. Kuala Lumpur
2025-04-25,jip,LAND ROVER,DISCOVERY,red,petrol,W.P. Kuala Lumpur
2025-04-25,jip,LAND ROVER,RANGE ROVER,black,petrol,W.P. Kuala Lumpur
2025-04-25,jip,LAND ROVER,RANGE ROVER SPORT,black,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,LEXUS,IS,white,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,LEXUS,IS,black,petrol,Rakan Niaga
2025-04-25,motokar,LEXUS,IS,white,petrol,Rakan Niaga
2025-04-25,jip,LEXUS,LBX,white,petrol,Rakan Niaga
2025-04-25,jip,LEXUS,LBX,grey,hybrid_petrol,Melaka
2025-04-25,jip,LEXUS,LBX,white,hybrid_petrol,Rakan Niaga
2025-04-25,jip,LEXUS,LBX,grey,hybrid_petrol,Rakan Niaga
2025-04-25,jip,LEXUS,LBX,brown,hybrid_petrol,Perak
2025-04-25,motokar,LEXUS,LC,black,petrol,Johor
2025-04-25,jip,LEXUS,LX,white,petrol,Johor
2025-04-25,jip,LEXUS,NX,white,petrol,Selangor
2025-04-25,jip,LEXUS,NX,white,petrol,Sarawak
2025-04-25,jip,LEXUS,NX,white,petrol,Johor
2025-04-25,jip,LEXUS,NX,black,petrol,Rakan Niaga
2025-04-25,jip,LEXUS,NX,white,petrol,W.P. Kuala Lumpur
2025-04-25,jip,LEXUS,NX,silver,petrol,Rakan Niaga
2025-04-25,motokar,LEXUS,RC,blue,petrol,Johor
2025-04-25,jip,LEXUS,RX,white,petrol,Perak
2025-04-25,jip,LEXUS,RX,white,hybrid_petrol,Pulau Pinang
2025-04-25,jip,LEXUS,RX,white,petrol,Pulau Pinang
2025-04-25,jip,LEXUS,RX,white,petrol,Johor
2025-04-25,jip,LEXUS,RX,white,petrol,Rakan Niaga
2025-04-25,jip,LEXUS,RX,black,petrol,W.P. Kuala Lumpur
2025-04-25,jip,LEXUS,RX,white,petrol,Sarawak
2025-04-25,jip,LEXUS,RX,brown,hybrid_petrol,Rakan Niaga
2025-04-25,jip,LEXUS,RX,silver,petrol,W.P. Kuala Lumpur
2025-04-25,jip,LEXUS,RX,black,petrol,Rakan Niaga
2025-04-25,jip,LEXUS,RX,black,hybrid_petrol,Selangor
2025-04-25,jip,LEXUS,RX,blue,petrol,Rakan Niaga
2025-04-25,jip,LEXUS,RX,white,petrol,W.P. Kuala Lumpur
2025-04-25,jip,LEXUS,RX,white,petrol,Selangor
2025-04-25,jip,LEXUS,RX,silver,hybrid_petrol,Johor
2025-04-25,jip,LEXUS,RX,silver,hybrid_petrol,Perak
2025-04-25,motokar,LOTUS,EMEYA,grey,electric,W.P. Kuala Lumpur
2025-04-25,motokar,MG,MG5,black,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,MG,MG5,white,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,MG,MG5,grey,petrol,Selangor
2025-04-25,motokar,MG,MG5,white,petrol,Rakan Niaga
2025-04-25,motokar,MG,MG5,grey,petrol,Rakan Niaga
2025-04-25,motokar,MG,MG5,red,petrol,Rakan Niaga
2025-04-25,window_van,MAXUS,MIFA 7,white,electric,W.P. Kuala Lumpur
2025-04-25,motokar,MAZDA,3,grey,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,MAZDA,3,gold,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,3,white,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,3,blue,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,3,grey,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,3,white,petrol,Selangor
2025-04-25,motokar,MAZDA,CX-3,gold,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,CX-30,white,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,CX-30,black,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,CX-30,grey,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,CX-30,gold,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,CX-30,blue,petrol,W.P. Kuala Lumpur
2025-04-25,motokar,MAZDA,CX-30,red,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,CX-30,blue,petrol,Rakan Niaga
2025-04-25,motokar,MAZDA,CX-30,black,petrol,Pahang
2025-04-25,motokar,MAZDA,CX-30,white,petrol,Sabah
2025-04-25,jip,MAZDA,CX-5,black,petrol,Rakan Niaga
2025-04-25,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga
2025-04-25,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga
2025-04-25,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga
2025-04-25,jip,MAZDA,CX-5,red,petrol,Rakan Niaga
2025-04-25,jip,MAZDA,CX-5,black,petrol,W.P. Kuala Lumpur
2025-04-25,jip,MAZDA,CX-5,white,petrol,Rakan Niaga
2025-04-25,jip,MAZDA,CX-8,grey,petrol,Rakan Niaga
